"","mou_Mean","totmrc_Mean","change_mou","drop_blk_Mean","owylis_vce_Range","mou_opkv_Range","months","totcalls","eqpdays","iwylis_vce_Mean","adjqty","ovrrev_Mean","rev_Mean","comp_vce_Mean","plcd_vce_Mean","avg3mou","avgmou","avg3qty","avgqty","avg6mou","avg6qty","crclscod","asl_flag","prizm_social_one","area","refurb_new","hnd_webcap","marital","ethnic","models","hnd_price","actvsubs","uniqsubs","churn","csa","drop_vce_Mean","adjmou","totrev","adjrev","avgrev","Customer_ID","retdays_dummy","compl_vce_percentage","age1_dummy","optimum","asl_flag_Y","prizm_social_one_R","prizm_social_one_T","area_DC_MARYLAND_VIRGINIA","area_MIDWEST","area_NORTHWEST_ROCKYMOUNTAIN","area_OHIO","area_SOUTH_FLORIDA","area_TENNESSEE","refurb_new_R","marital_S","ethnic_C","ethnic_N","ethnic_P","ethnic_S","ethnic_U","ethnic_Z","models_2","models_3","models_4","models_5","models_8","hnd_price129.9899902","hnd_price199.9899902","hnd_price249.9899902","hnd_price299.9899902","uniqsubs_2","uniqsubs_3","uniqsubs_4","uniqsubs_5","uniqsubs_6","uniqsubs_9","age1_dummy_Young","result","mou_Mean_catg","prob","actvsubs_int"
"29346",1197,199.99,143,18,16,47.08,23,8621,310,9.333333333,8400,0,357.4575,241.6666667,296.3333333,1149,1263.14,367,400,1138,375,"J","N","R","NORTH FLORIDA AREA","N","WCMB","S","M","2","149.9899902","5","6",0,"FLNKIS407",6.333333333,26526,7472.08,7277.93,346.57,1027552,"0",0.815523059821769,"Senior",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"High",0.236917782843095,6
"29461",688.5,32.49,91.5,8,78,107.97,23,9340,326,6,9225,27.4,61.9075,208.3333333,297,658,747.18,312,419.32,739,396,"A","N","C","NEW YORK CITY AREA","N","WCMB","M","N","2","129.9899902","3","3",0,"NYCBRO917",8,16438,1297.4,1251.91,56.91,1027742,"0",0.701459034680135,"Senior",0.0211191613997225,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"High",0.276486079587541,4
"29481",304,25.9825,59,7,10,57.58,21,3404,633,5.666666667,3231,5.4625,31.445,81.33333333,103.6666667,284,259.32,180,170.05,269,171,"AA","N","T","DALLAS AREA","N","WCMB","U","S","1","29.98999023","3","3",0,"DALFTW817",5,4927,952.14,823.32,43.33,1027776,"0",0.784565916114288,"None",0.00573707648034953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.294046543804409,4
"29506",219,59.105,-80,2.666666667,7,26.75,19,2403,585,1.666666667,2399,0,53.38,53,59.33333333,246,301.78,111,133.28,326,145,"BA","N","C","NORTH FLORIDA AREA","N","WCMB","M","N","1","149.9899902","3","3",0,"FLNCLR813",1.333333333,5432,782.37,737.05,40.95,1027831,"0",0.893258427016475,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.249562604196648,4
"29530",225.75,30,3.25,0.666666667,1,43.57,23,885,692,0,884,0,30,24.66666667,26.66666667,225,233.41,26,40.18,224,30,"AA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","U","N","1","59.98999023","3","3",0,"SANMCA210",0,5135,701.68,670.68,30.49,1027879,"0",0.925000000009375,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.266805160515392,4
"29772",400.5,10,75.5,27.33333333,53,93.22,25,4520,36,18.33333333,4460,4.025,14.9925,71.33333333,96.33333333,375,334.46,171,185.83,369,175,"B","N","T","NEW YORK CITY AREA","N","WCMB","U","O","2","199.9899902","4","5",0,"NYCQUE917",24,8027,724.4,681.4,28.39,1028392,"0",0.740484429056764,"None",0.0055563224737714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"Medium",0.247942686262927,5
"29893",161,30,-79,1.666666667,13,25.24,21,1699,299,4.333333333,1689,0,30.495,37.66666667,47.66666667,187,204.95,56,84.45,219,88,"AA","N","C","LOS ANGELES AREA","R","WCMB","U","U","2","9.989997864","3","3",0,"LAXVNY818",1.666666667,4099,653.25,620.9,31.05,1028603,"0",0.790209790224461,"None",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.273282463540194,4
"29971",532.75,81.925,-6.75,2.333333333,19,145.7,25,3530,747,13.33333333,3404,0.8,66.11,122,150.6666667,535,480.43,165,148,536,170,"A","N","T","OHIO AREA","N","WC","M","U","1","29.98999023","3","3",0,"OHICOL614",1.333333333,11050,1388.55,1325.69,57.64,1028729,"0",0.809734513095191,"Senior",0.000576140578301106,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.250943291312471,4
"30125",551,35.1525,74,7.666666667,15,32.2,21,4108,639,19.66666667,4103,27.225,56.2725,166,272.3333333,526,458.45,243,205.15,515,222,"B","N","C","HOUSTON AREA","N","WCMB","M","H","1","29.98999023","3","4",0,"HOUHOU281",2.666666667,9169,1039.24,1007.25,50.36,1029003,"0",0.609547123697619,"Senior",0.0261970285978215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.339133689078974,4
"30127",415,30,-208,6.666666667,10,71.84,19,2019,494,4,2019,41.3,71.57,67,86,484,318.94,156,112.17,426,131,"AA","N","C","LOS ANGELES AREA","N","WCMB","M","U","1","149.9899902","3","3",0,"LAXANA714",6.666666667,5741,948.65,916.65,50.93,1029012,"0",0.779069767441861,"Senior",0.0435355505191588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.306306327050842,4
"30171",317,30,-58,2,2,11.65,19,1822,576,4.333333333,1822,2.975,29.5425,81,102.3333333,336,244.94,160,101.22,298,139,"AA","N","T","HOUSTON AREA","N","WC","M","N","1","29.98999023","3","3",0,"HOUHOU281",1.666666667,4409,588.73,555.73,30.87,1029093,"0",0.791530944883235,"Senior",0.00505325021656787,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.270244987284987,4
"30333",1185,69.99,-279,12.33333333,77,138.01,19,5423,203,37.66666667,5231,88.095,150.8775,383.3333333,513.6666667,1278,614.47,662,307.71,1198,511,"A","N","C","NEW ENGLAND AREA","N","WCMB","U","G","4","149.9899902","5","5",0,"HARHAR860",11,10446,1514.1,1456.01,85.65,1029430,"0",0.746268656603097,"None",0.0581830790568655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"High",0.372996604894651,6
"30520",66.25,29.99,15.75,0,2,3.03,21,807,635,4.333333333,769,0,29.99,22,25.33333333,61,59,42,40.47,60,40,"AA","N","C","TENNESSEE AREA","R","WC","S","S","2","9.989997864","3","4",0,"LOULOU502",0,1121,623.4,575.03,30.26,1029804,"0",0.868421052745845,"Senior",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.278748746258747,4
"30555",467.5,99.99,-166.5,4.333333333,6,76.93,19,2441,573,8.666666667,2440,0,100.89,71.66666667,83.66666667,523,580.89,142,135.56,526,147,"A","N","C","DC/MARYLAND/VIRGINIA AREA","N","WC","M","G","1","79.98999023","4","4",0,"NCRRIC804",3,10456,2135.3,2028.64,112.7,1029874,"0",0.856573705184997,"Senior",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.251785251025908,5
"30568",403.75,10,-56.75,5,1,182.24,21,2390,635,4.333333333,2309,0,10.9,84,113,423,457.37,117,121.53,448,129,"A","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","A","N","1","59.98999023","3","3",0,"SANAUS512",2,8690,912.23,859.27,45.22,1029899,"0",0.743362831858407,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.299985557702515,4
"30648",183.25,49.99,-32.25,7.666666667,18,36.72,19,1854,572,5.666666667,1849,0,55.73,71.33333333,101.6666667,194,194.5,101,102.72,150,90,"BA","N","C","NEW ENGLAND AREA","R","WC","U","F","1","9.989997864","3","3",0,"HARNOR203",5.666666667,3501,1000.19,948.53,52.7,1030053,"0",0.701639343999463,"None",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.355096113561957,4
"30653",309.75,50,-64.75,8.333333333,15,25.32,21,2570,289,1,2556,0,61.9125,99.33333333,133.3333333,331,299.15,148,127.8,308,132,"AA","N","C","GREAT LAKES AREA","R","WCMB","S","N","2","99.98999023","3","3",0,"PITIND724",7.333333333,5983,1271.63,1215.82,60.79,1030063,"0",0.74500000016125,"Senior",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.24987205759173,4
"30768",302,29.99,-301,4.666666667,5,386.76,23,2779,41,3.333333333,2779,18.15,43.64,37.33333333,53.66666667,402,301.73,71,126.32,344,90,"AA","N","C","HOUSTON AREA","N","WC","U","U","2","29.98999023","3","5",0,"HOUHOU281",1.333333333,6638,801.7,770.71,35.03,1030301,"0",0.695652173807723,"Senior",0.0226393912935013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.264327981019853,4
"30837",92.75,10,71.25,2.333333333,18,17.34,23,775,679,2.333333333,771,0,9.5,23.33333333,30.66666667,69,107.5,31,35.05,57,27,"AA","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","U","N","1","59.98999023","4","4",0,"NCRVIR757",0,2365,574.49,542.49,24.66,1030417,"0",0.760869565025992,"Senior",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.2585276997933,5
"30901",405.5,45.155,443.5,3.333333333,18,29.01,21,1617,374,11.33333333,1613,0.8,45.955,56.33333333,78,258,254.85,101,80.65,273,94,"AA","N","T","ATLANTIC SOUTH AREA","R","WCMB","M","N","2","99.98999023","3","3",0,"ATLANE678",2.333333333,5097,666.86,634.86,31.74,1030529,"0",0.722222222179487,"Senior",0.00119965210089074,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.265714039690807,4
"30939",12,14.9925,22,0,0,0.33,25,202,740,0,196,1.365,16.3575,3.333333333,3.333333333,5,15.65,3,8.52,3,2,"AA","N","C","GREAT LAKES AREA","N","WC","U","U","1","29.98999023","4","4",0,"NNYBUF716",0,360,623.28,577.17,25.09,1030595,"0",1,"Mid-Aged",0.0021900269541779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.262612885874359,5
"30949",170,10,9,3,3,110.47,19,1326,546,4,1287,0,10.09,68,113.3333333,167,139.41,73,75.71,120,59,"BA","N","C","CALIFORNIA NORTH AREA","R","WC","M","Z","2","9.989997864","3","5",0,"SFROAK510",3,2370,435.61,394.98,23.23,1030616,"0",0.600000000176471,"Senior",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.364083426474064,4
"31044",320.5,30,75.5,5.333333333,29,442.52,23,1986,678,4,1957,9.975,39.975,104,137,295,242.81,118,93.19,264,114,"A","N","C","DC/MARYLAND/VIRGINIA AREA","N","WCMB","M","H","1","59.98999023","5","5",0,"APCSIL301",4.666666667,5099,708.82,659.47,31.4,1030831,"0",0.759124087591241,"Senior",0.0140726841793403,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Medium",0.375157475314524,6
"31262",229,79.99,79,5.333333333,18,38.73,23,2902,676,9.333333333,2899,0,70.485,69.33333333,104.3333333,203,237.55,107,131.77,256,129,"AA","N","C","LOS ANGELES AREA","N","WCMB","A","S","1","79.98999023","3","3",0,"LAXANA714",4.666666667,5226,1307.68,1274.11,57.91,1031263,"0",0.664536741394421,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.279936456964068,4
"31291",149,30,-29,4.666666667,9,24.56,21,1724,630,0,1709,0.0975,31.4375,48,63,159,262.37,77,89.95,226,83,"A","N","T","NEW ENGLAND AREA","N","WCMB","M","F","1","129.9899902","3","4",0,"BOSPTL207",4,4985,932.92,887.05,46.69,1031309,"0",0.761904761904762,"Senior",0.000104510568966256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,"Low",0.322600077860036,4
"31297",213,10,-13,6.666666667,3,88.16,25,786,359,0,776,0,10,31.33333333,42.33333333,217,125.83,34,33.74,217,44,"A","N","C","SOUTHWEST AREA","N","WCMB","M","G","3","129.9899902","3","5",0,"NEVLVS702",5.666666667,2894,535.23,481.78,20.95,1031319,"0",0.740157480294501,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Low",0.299180946859463,4
"31321",11.5,42.49,20.5,0,1,0.68,19,978,568,0,969,0,43.1175,2,2,5,147.22,2,53.83,6,3,"AA","N","C","NEW ENGLAND AREA","N","WC","A","H","1","29.98999023","3","3",0,"HARNOR203",0,2650,932.02,901.02,50.06,1031376,"0",1,"Mid-Aged",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.262697087899001,4
"31419",728,84.99,138,4,14,11.17,19,3230,162,29.33333333,2547,69.375,154.935,141.6666667,158.3333333,682,570.55,240,231.55,472,162,"AA","N","C","ATLANTIC SOUTH AREA","R","WCMB","U","D","3","99.98999023","3","3",0,"ATLATL678",2,6276,1427.08,1200.1,109.1,1031538,"0",0.894736842504155,"None",0.0486132522353337,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.240470747012803,4
"31490",319.25,19.8325,-106.25,33.33333333,4,5.48,25,2508,515,18.33333333,2406,5.425,26.495,72.66666667,148,355,324.65,140,141.53,321,138,"AA","N","C","CHICAGO AREA","R","WC","M","H","2","9.989997864","3","3",0,"CHINBK847",2,5519,705.96,675.96,39.76,1031688,"0",0.490990991013514,"Young",0.00768457136381665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"Medium",0.422516804120022,4
"31663",777.5,75,301.5,12,12,285.3,19,4488,566,0,4433,0,79.1725,149,203,677,736.35,232,260.76,760,278,"B","N","C","LOS ANGELES AREA","N","WCMB","S","O","1","59.98999023","4","4",0,"LAXCOV626",11.33333333,12518,1451.4,1367.23,80.43,1031992,"0",0.733990147783251,"Young",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,"High",0.310404235180995,5
"31742",241.75,59.99,40.25,1.666666667,4,166.1,25,1252,734,8.666666667,1180,0,59.99,17,19.33333333,228,193.94,50,69.41,238,76,"AA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","M","O","1","29.98999023","3","3",0,"SANAUS512",1,3297,926.3,841.31,49.49,1032137,"0",0.879310344979191,"Senior",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.287165762840312,4
"31981",649,69.98,224,25.33333333,22,210.5,21,2416,153,6.666666667,2264,1.2,58.4275,153.6666667,231,574,538.15,163,174.15,612,177,"AA","N","T","ATLANTIC SOUTH AREA","R","WCMB","M","N","3","99.98999023","3","4",0,"ATLMAC912",18.33333333,6996,657.93,617.94,47.53,1032593,"0",0.665223665367965,"Senior",0.00182390223884,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"High",0.250656809937113,4
"32098",241.5,30,-152.5,7.666666667,38,61.11,19,1809,280,3.666666667,1782,4.2875,70.5025,86,106.6666667,292,257.59,120,104.82,260,107,"BA","N","C","SOUTH FLORIDA AREA","N","WCMB","B","N","2","59.98999023","3","5",0,"MIAHWD954",1.666666667,4379,1157.25,1116.6,65.68,1032838,"0",0.806249999748047,"Senior",0.0037049038669259,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.375131613741649,4
"32224",91.25,30,-61.25,7.333333333,3,48.41,18,610,562,0,610,0,31.1275,24.66666667,37.33333333,112,88.53,33,35.88,97,33,"AA","N","C","GREAT LAKES AREA","N","WCMB","M","U","1","79.98999023","3","3",0,"DETWYN734",2.666666667,1505,553.02,521.08,30.65,1033077,"0",0.660714285862564,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.297159499856028,4
"32288",80.25,79.99,-49.25,0,0,4.4,25,1590,730,0,1576,0.35,81.7725,27.66666667,31,97,178.57,41,68.52,115,46,"A","N","C","MIDWEST AREA","N","WCMB","M","S","1","129.9899902","4","5",0,"OMAOMA402",0,4107,1204.87,1170.99,50.91,1033205,"0",0.892473118387097,"Senior",0.000290487770464863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,"Low",0.264540888960649,5
"32437",791.75,36.77,-625.75,17.66666667,98,393.72,20,4337,394,9,4033,30.195,59.465,184,246.3333333,1000,1009.69,326,310.23,1114,325,"AA","N","C","CHICAGO AREA","N","WCMB","M","N","2","149.9899902","3","8",0,"MILRAC414",13.33333333,13126,1115.27,1031.77,79.37,1033508,"0",0.74695534516197,"Senior",0.027074161413828,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"High",0.348053256407544,4
"32663",910,114.99,241,25.66666667,24,22.12,18,3322,321,17.66666667,3321,10.5625,116.4075,240,311.6666667,830,519.59,254,195.35,789,268,"AA","N","T","ATLANTIC SOUTH AREA","R","WCMB","U","R","3","79.98999023","3","3",0,"ATLNOR678",12.66666667,8833,1076.43,1045.47,61.5,1033988,"0",0.77005347585347,"None",0.00981252845052628,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.276432606056518,4
"32664",22.75,29.99,-22.75,0,0,2.95,24,211,722,0,197,0,35.6075,5.666666667,7.333333333,30,19.09,10,8.95,34,14,"A","N","C","DALLAS AREA","N","WC","U","N","1","29.98999023","3","3",0,"OKCOKC405",0,420,769.51,714.37,32.47,1033990,"0",0.772727272807851,"None",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.277355029849151,4
"32928",79.5,10,-13.5,2,17,6.35,22,1409,656,5,1395,1.425,9.5,20,25,84,151,33,66.43,120,47,"AA","N","C","CENTRAL/SOUTH TEXAS AREA","N","WCMB","M","N","1","29.98999023","3","3",0,"SANSAN210",0,3171,508.33,463.26,22.06,1034520,"0",0.8,"Senior",0.00280329707080046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.280531571495531,4
"32932",609.75,42.49,-56.75,11,12,85.54,20,4071,610,1.333333333,4048,5.3625,53.3175,143,207.3333333,629,425,256,213.05,499,227,"AA","N","C","PHILADELPHIA AREA","N","WCMB","U","N","1","79.98999023","4","4",0,"PHIMER609",9.333333333,8075,1075.15,1020.94,53.73,1034529,"0",0.689710611043362,"None",0.00498767613821327,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"High",0.291412207600778,5
"33013",613.25,69.99,-141.25,13.33333333,102,253.48,20,1980,527,21.33333333,1950,13.3725,73.9125,277.3333333,330.3333333,660,218.94,332,108.33,387,198,"AA","N","T","MIDWEST AREA","R","WCMB","M","U","2","29.98999023","3","5",0,"KCYWIC316",4,3941,1026.16,968.75,53.82,1034679,"0",0.839556004020137,"Young",0.0130315935136821,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"High",0.449292094399372,4
"33114",97.25,29.99,-7.25,3.333333333,2,4.79,20,632,165,6.333333333,627,0,33.805,33.33333333,46.66666667,100,55.17,66,34.83,65,40,"A","N","C","SOUTHWEST AREA","N","WCMB","B","G","2","99.98999023","5","5",0,"NEVSDG619",3,993,684.66,607.27,33.74,1034914,"0",0.714285714163265,"Senior",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Low",0.279264105705206,6
"33292",621.25,57.53,-217.25,20,10,64.27,20,6248,90,6,6216,7.5,43.72,216.3333333,299.3333333,694,677.53,351,327.16,656,329,"AA","N","C","SOUTH FLORIDA AREA","N","WCMB","U","H","2","129.9899902","3","3",0,"MIANDA305",9.333333333,12873,1195.94,1133.72,59.67,1035298,"0",0.722717149189612,"Senior",0.00627121761961302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"High",0.238185774088872,4
"33367",140.25,32.49,10.75,5,2,84.2,18,625,536,0,624,0,32.78,34.66666667,43.33333333,137,97,41,36.71,131,37,"I","N","C","PHILADELPHIA AREA","N","WCMB","S","M","1","79.98999023","4","4",0,"PHIMER609",4.333333333,1649,605.85,571.26,33.6,1035460,"0",0.800000000138461,"Senior",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Low",0.268627761066837,5
"33405",684.75,104.99,-59.75,9,12,240.68,18,3854,175,5.333333333,3854,1.4375,90.9025,125.6666667,150,705,635.76,178,226.71,779,203,"AA","N","C","SOUTH FLORIDA AREA","R","WCMB","U","J","2","99.98999023","3","3",0,"MIAFTL954",2.333333333,10808,1188.17,1136.56,66.86,1035526,"0",0.837777778,"None",0.00120984370923353,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.276129329680718,4
"33604",123,29.99,36,10.33333333,1,13.66,23,1034,699,0.666666667,1033,5.5125,36.4925,26.33333333,45.66666667,111,128.77,50,46.95,102,47,"BA","N","C","PHILADELPHIA AREA","N","WCMB","M","Z","1","29.98999023","3","3",0,"PHIPHI215",8.666666667,2833,1024.95,984.32,44.74,1035926,"1",0.57664233565134,"Senior",0.00537831113712864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.393078887472341,4
"33670",684.5,45,13.5,5,15,136.31,19,3395,591,7.666666667,3385,12.875,57.875,137.6666667,161.3333333,680,723.11,206,188.06,773,219,"AA","N","C","GREAT LAKES AREA","N","WCMB","M","D","1","129.9899902","3","3",0,"DETPON248",5,13016,1288.49,1223.58,67.98,1036058,"0",0.853305785506881,"Senior",0.00999231658763359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,"High",0.272505022635671,4
"33733",353.5,83.9475,-10.5,9,8,11.96,17,2617,527,6,2617,0.6,76.985,121.6666667,156.6666667,357,327.88,161,163.56,391,186,"AA","N","C","GREAT LAKES AREA","N","WCMB","M","N","1","79.98999023","3","3",0,"NNYBUF716",8.333333333,5246,936.36,899.13,56.2,1036177,"0",0.776595744728384,"Senior",0.00064077918749199,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Medium",0.248028001619978,4
"33814",154.5,10,-38.5,8,11,32.63,17,1131,525,12,1131,7.35,17.44,32.66666667,52,167,175.38,67,70.69,196,77,"BA","N","T","CENTRAL/SOUTH TEXAS AREA","N","WCMB","U","U","1","79.98999023","3","3",0,"SANAUS512",1,2806,558.94,497.74,31.11,1036365,"0",0.628205128269231,"Senior",0.0131498908648513,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"Low",0.323430570462085,4
"33952",262.5,10,0.5,4.666666667,12,50.74,17,1219,522,2.333333333,1214,0,11.575,72.66666667,82.33333333,262,238.69,79,75.88,240,72,"AA","N","C","MIDWEST AREA","R","WC","M","S","1","9.989997864","4","4",0,"MINMIN612",0.666666667,3819,520.47,464.93,29.06,1036644,"0",0.882591093193627,"Senior",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Medium",0.263610835512692,5
"34057",849.25,10,165.75,10,25,204.68,19,4160,582,32.66666667,4086,7.0875,18.8175,173,231.6666667,794,630.94,301,240.35,1138,399,"BA","N","C","NEW YORK CITY AREA","N","WCMB","U","F","1","149.9899902","3","3",0,"NYCNEW732",8.666666667,10726,1394.24,1204.6,70.86,1036885,"0",0.74676258982061,"Senior",0.00508341462015148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"High",0.272495395313246,4
"34204",2183.5,129.99,-144.5,4.666666667,18,154.92,19,4579,580,20,4574,59.85,186.3925,201,217.6666667,2232,1389.83,319,254.11,1902,278,"AA","N","T","CALIFORNIA NORTH AREA","N","WCMB","U","U","1","59.98999023","4","5",0,"SFRSAC916",4.666666667,25017,2709.77,2651.38,147.3,1037170,"0",0.923430321451236,"Senior",0.0220867453695332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Very High",0.240980558318942,5
